dept,number,section,A,B,C,D,F,I,S,U,Q,X,prof,year,semester,gpa
CSCE,120,590,3,1,2,1,0,0,0,0,3,0,MCGUIRE T,2022,FALL,2.85714285714286
CSCE,120,591,5,4,0,0,1,0,0,0,1,0,MCGUIRE T,2022,FALL,3.2
CSCE,120,592,8,3,0,0,0,0,0,0,1,0,MCGUIRE T,2022,FALL,3.72727272727273
CSCE,120,593,6,3,1,0,0,0,0,0,2,0,MCGUIRE T,2022,FALL,3.5
CSCE,120,594,4,5,2,0,1,0,0,0,0,0,MCGUIRE T,2022,FALL,2.91666666666667
CSCE,120,595,8,2,0,0,0,0,0,0,1,0,MCGUIRE T,2022,FALL,3.8
CSCE,120,596,9,3,0,0,0,0,0,0,2,0,MCGUIRE T,2022,FALL,3.75
CSCE,120,597,5,2,0,0,1,0,0,0,2,0,MCGUIRE T,2022,FALL,3.25
CSCE,120,598,10,4,2,0,0,0,0,0,1,0,MCGUIRE T,2022,FALL,3.5
CSCE,120,599,16,9,3,0,2,6,0,0,9,0,MOORE J,2022,FALL,3.23333333333333
CSCE,120,299,12,1,1,0,0,0,0,0,0,0,MOORE J,2023,SPRING,3.78571428571429
CSCE,120,500,19,3,1,0,0,0,0,0,1,0,CHAMON C,2023,SPRING,3.78260869565217
CSCE,120,501,17,3,3,0,0,0,0,0,1,0,CHAMON C,2023,SPRING,3.60869565217391
CSCE,120,502,17,2,1,0,0,0,0,0,4,0,CHAMON C,2023,SPRING,3.8
CSCE,120,503,21,1,0,0,0,0,0,0,2,0,CHAMON C,2023,SPRING,3.95454545454545
CSCE,120,504,19,0,1,0,2,0,0,0,2,0,CHAMON C,2023,SPRING,3.54545454545455
CSCE,120,505,20,1,0,0,0,0,0,0,3,0,CHAMON C,2023,SPRING,3.95238095238095
CSCE,120,506,18,2,0,0,1,0,0,0,3,0,CHAMON C,2023,SPRING,3.71428571428571
CSCE,120,507,17,3,2,0,0,0,0,0,1,0,CHAMON C,2023,SPRING,3.68181818181818
CSCE,120,550,4,1,2,0,2,0,0,0,3,0,DUYSAK A,2023,SPRING,2.55555555555556
CSCE,120,599,12,9,4,3,4,1,0,0,2,0,MOORE J,2023,SPRING,2.6875
CSCE,120,301,9,4,2,0,1,0,0,0,0,0,CHAMON C,2023,SUMMER,3.25
CSCE,120,700,5,6,2,1,1,0,0,0,1,0,CHAMON C,2023,SUMMER,2.86666666666667
CSCE,120,201,19,4,2,0,0,0,0,0,0,0,MOORE J,2023,FALL,3.68
CSCE,120,202,22,2,1,0,0,0,0,0,0,0,MOORE J,2023,FALL,3.84
CSCE,120,500,23,6,2,1,1,0,0,0,0,0,BEIDEMAN C,2023,FALL,3.48484848484848
CSCE,120,501,22,3,3,1,3,0,0,0,0,0,BEIDEMAN C,2023,FALL,3.25
CSCE,120,502,28,2,2,1,0,0,0,0,1,0,BEIDEMAN C,2023,FALL,3.72727272727273
CSCE,120,503,29,1,0,0,0,0,0,0,0,0,BEIDEMAN C,2023,FALL,3.96666666666667
CSCE,120,504,29,2,0,0,0,0,0,0,2,0,BEIDEMAN C,2023,FALL,3.93548387096774
CSCE,120,505,25,5,1,0,1,0,0,0,2,0,BEIDEMAN C,2023,FALL,3.65625
CSCE,120,506,5,3,2,1,1,0,0,0,1,0,MUZAHID A,2023,FALL,2.83333333333333
CSCE,120,507,11,2,3,2,0,0,0,0,2,0,MUZAHID A,2023,FALL,3.22222222222222
CSCE,120,508,18,2,1,0,1,1,0,0,0,0,MUZAHID A,2023,FALL,3.63636363636364
CSCE,120,509,6,6,6,3,1,0,0,0,0,0,MUZAHID A,2023,FALL,2.59090909090909
CSCE,120,550,10,3,1,1,1,0,0,0,0,0,DUYSAK A,2023,FALL,3.25
CSCE,120,592,12,6,1,0,0,0,0,0,2,0,CHAMON C,2023,FALL,3.57894736842105
CSCE,120,593,11,9,1,0,0,0,0,0,0,0,CHAMON C,2023,FALL,3.47619047619048
CSCE,120,594,12,4,2,0,2,0,0,0,1,0,CHAMON C,2023,FALL,3.2
CSCE,120,595,9,6,3,0,0,1,0,0,2,0,CHAMON C,2023,FALL,3.33333333333333
CSCE,120,596,15,6,1,0,0,0,0,0,1,0,CHAMON C,2023,FALL,3.63636363636364
CSCE,120,597,18,4,0,1,0,0,0,0,1,0,CHAMON C,2023,FALL,3.69565217391304
CSCE,120,598,16,5,0,0,2,0,0,0,0,0,CHAMON C,2023,FALL,3.43478260869565
CSCE,120,599,19,2,0,0,0,1,0,0,2,0,CHAMON C,2023,FALL,3.9047619047619
CSCE,120,200,21,0,1,0,0,0,0,0,1,0,MAHMOOD M,2024,SPRING,3.90909090909091
CSCE,120,501,4,0,0,0,1,0,0,0,1,0,MOORE J,2024,SPRING,3.2
CSCE,120,502,8,6,2,0,0,0,0,0,1,0,MOORE J,2024,SPRING,3.375
CSCE,120,503,4,2,4,3,3,0,0,0,3,0,MOORE J,2024,SPRING,2.0625
CSCE,120,504,10,5,2,0,0,0,0,0,0,0,MOORE J,2024,SPRING,3.47058823529412
CSCE,120,505,10,8,1,1,0,0,0,0,4,0,MOORE J,2024,SPRING,3.35
CSCE,120,506,9,3,0,1,0,0,0,0,2,0,MOORE J,2024,SPRING,3.53846153846154
CSCE,120,507,12,4,1,1,1,0,0,0,1,0,MOORE J,2024,SPRING,3.31578947368421
CSCE,120,508,16,2,0,1,1,0,0,0,3,0,CHAMON C,2024,SPRING,3.55
CSCE,120,509,11,7,0,0,0,0,0,0,3,0,CHAMON C,2024,SPRING,3.61111111111111
CSCE,120,510,18,1,1,1,0,0,0,0,1,0,CHAMON C,2024,SPRING,3.71428571428571
CSCE,120,511,14,6,0,1,0,0,0,0,3,0,CHAMON C,2024,SPRING,3.57142857142857
CSCE,120,512,19,1,0,0,1,0,0,0,2,0,CHAMON C,2024,SPRING,3.76190476190476
CSCE,120,513,18,1,2,0,0,0,0,0,1,0,CHAMON C,2024,SPRING,3.76190476190476
CSCE,120,514,10,8,2,1,0,0,0,0,3,0,CHAMON C,2024,SPRING,3.28571428571429
CSCE,120,515,16,2,0,2,1,0,0,0,3,0,CHAMON C,2024,SPRING,3.42857142857143
CSCE,120,516,17,3,0,0,1,0,0,0,3,0,BEIDEMAN C,2024,SPRING,3.66666666666667
CSCE,120,517,12,5,2,1,1,0,0,0,2,0,BEIDEMAN C,2024,SPRING,3.23809523809524
CSCE,120,518,11,4,3,1,1,0,0,0,3,0,BEIDEMAN C,2024,SPRING,3.15
CSCE,120,519,13,4,2,0,2,0,0,0,3,0,BEIDEMAN C,2024,SPRING,3.23809523809524
CSCE,120,550,9,2,1,0,0,0,0,0,0,0,DUYSAK A,2024,SPRING,3.66666666666667
CSCE,120,596,6,7,2,0,1,1,0,0,3,0,LUPOLI S,2024,SPRING,3.0625
CSCE,120,597,8,5,1,2,4,0,0,0,3,0,LUPOLI S,2024,SPRING,2.55
CSCE,120,598,9,4,2,0,2,0,0,0,2,0,LUPOLI S,2024,SPRING,3.05882352941176
CSCE,120,599,7,9,0,0,1,0,0,0,1,0,LUPOLI S,2024,SPRING,3.23529411764706
CSCE,121,501,18,0,0,0,1,1,0,0,1,0,DAUGHERITY W,2012,SPRING,3.789473684210526
CSCE,121,502,9,6,3,1,0,0,0,0,1,0,DAUGHERITY W,2012,SPRING,3.210526315789474
CSCE,121,503,10,3,5,0,1,0,0,0,1,0,DAUGHERITY W,2012,SPRING,3.1052631578947367
CSCE,121,504,10,7,2,0,0,0,0,0,1,0,DAUGHERITY W,2012,SPRING,3.4210526315789473
CSCE,121,505,10,6,1,2,0,0,0,0,1,0,DAUGHERITY W,2012,SPRING,3.263157894736842
CSCE,121,506,10,5,1,2,2,0,0,0,2,0,LEE H,2012,SPRING,2.95
CSCE,121,507,9,4,5,0,1,0,0,0,2,0,LEE H,2012,SPRING,3.0526315789473686
CSCE,121,508,8,4,5,2,2,0,0,0,1,0,LEE H,2012,SPRING,2.6666666666666665
CSCE,121,509,6,4,7,1,2,0,0,0,1,0,LEE H,2012,SPRING,2.55
CSCE,121,100,11,2,1,0,1,0,0,0,1,0,DAUGHERITY W,2012,SUMMER,3.466666666666667
CSCE,121,200,11,2,0,0,0,0,0,0,1,0,WELCH J,2012,FALL,3.8461538461538463
CSCE,121,501,6,4,4,0,2,0,0,0,2,0,DAUGHERITY W,2012,FALL,2.75
CSCE,121,502,5,6,2,0,4,0,0,0,1,0,DAUGHERITY W,2012,FALL,2.4705882352941178
CSCE,121,503,6,6,2,0,3,0,0,0,1,0,DAUGHERITY W,2012,FALL,2.7058823529411766
CSCE,121,504,10,8,4,0,0,0,0,0,2,0,DAUGHERITY W,2012,FALL,3.272727272727273
CSCE,121,505,8,9,2,0,1,1,0,0,1,0,DAUGHERITY W,2012,FALL,3.15
CSCE,121,506,10,5,5,1,0,0,0,0,2,0,DAUGHERITY W,2012,FALL,3.142857142857143
CSCE,121,507,5,4,2,1,2,0,0,0,1,0,DAUGHERITY W,2012,FALL,2.642857142857143
CSCE,121,508,4,7,2,1,3,0,0,0,1,0,DAUGHERITY W,2012,FALL,2.4705882352941178
CSCE,121,509,2,4,3,0,6,0,0,0,3,0,DAUGHERITY W,2012,FALL,1.7333333333333334
CSCE,121,501,7,6,7,0,1,0,0,0,4,0,DAUGHERITY W,2013,SPRING,2.857142857142857
CSCE,121,502,6,7,7,2,1,0,0,0,2,0,DAUGHERITY W,2013,SPRING,2.652173913043478
CSCE,121,503,7,3,8,1,5,0,0,0,1,0,DAUGHERITY W,2013,SPRING,2.25
CSCE,121,504,4,6,4,1,2,0,0,0,1,0,DAUGHERITY W,2013,SPRING,2.5294117647058822
CSCE,121,505,4,7,0,0,0,0,0,0,3,0,DAUGHERITY W,2013,SPRING,3.3636363636363638
CSCE,121,506,10,7,3,3,1,0,0,0,1,0,DAUGHERITY W,2013,SPRING,2.9166666666666665
CSCE,121,507,4,4,3,1,5,0,0,0,5,0,DAUGHERITY W,2013,SPRING,2.0588235294117645
CSCE,121,508,3,1,4,2,6,0,0,0,1,0,DAUGHERITY W,2013,SPRING,1.5625
CSCE,121,509,3,8,1,1,2,0,0,0,2,0,DAUGHERITY W,2013,SPRING,2.6
CSCE,121,510,4,4,0,0,4,0,0,0,4,0,DAUGHERITY W,2013,SPRING,2.3333333333333335
CSCE,121,300,10,5,7,3,0,0,0,0,0,0,HURLEY J,2013,SUMMER,2.88
CSCE,121,200,14,2,0,0,0,0,0,0,1,0,WELCH J,2013,FALL,3.875
CSCE,121,501,8,4,1,1,0,0,0,0,2,0,DAUGHERITY W,2013,FALL,3.357142857142857
CSCE,121,502,10,7,2,4,2,0,0,0,1,0,DAUGHERITY W,2013,FALL,2.76
CSCE,121,503,6,16,1,0,0,0,0,0,4,0,DAUGHERITY W,2013,FALL,3.217391304347826
CSCE,121,504,2,9,5,1,0,0,0,0,3,0,DAUGHERITY W,2013,FALL,2.7058823529411766
CSCE,121,505,4,7,6,0,0,0,0,0,1,0,DAUGHERITY W,2013,FALL,2.8823529411764706
CSCE,121,506,9,2,7,1,2,0,0,0,2,0,STROUSTRUP B,2013,FALL,2.7142857142857144
CSCE,121,507,8,10,3,1,1,0,0,0,3,0,STROUSTRUP B,2013,FALL,3
CSCE,121,508,7,13,3,1,0,0,0,0,2,0,STROUSTRUP B,2013,FALL,3.0833333333333335
CSCE,121,509,4,9,3,2,0,1,0,0,3,0,STROUSTRUP B,2013,FALL,2.8333333333333335
CSCE,121,510,7,5,2,1,2,0,0,0,2,0,STROUSTRUP B,2013,FALL,2.823529411764706
CSCE,121,501,12,13,2,1,0,0,0,0,1,0,DAUGHERITY W,2014,SPRING,3.2857142857142856
CSCE,121,502,5,13,4,3,0,0,0,0,2,0,DAUGHERITY W,2014,SPRING,2.8
CSCE,121,503,4,12,5,3,0,0,0,0,2,0,DAUGHERITY W,2014,SPRING,2.7083333333333335
CSCE,121,504,7,7,3,0,1,0,0,0,1,0,DAUGHERITY W,2014,SPRING,3.0555555555555554
CSCE,121,505,5,5,6,1,0,0,0,0,2,0,DAUGHERITY W,2014,SPRING,2.823529411764706
CSCE,121,506,4,3,5,3,1,0,0,0,5,0,KEYSER J,2014,SPRING,2.375
CSCE,121,507,7,5,1,2,2,0,0,0,3,0,KEYSER J,2014,SPRING,2.764705882352941
CSCE,121,508,4,1,0,1,3,0,0,0,1,0,KEYSER J,2014,SPRING,2.2222222222222223
CSCE,121,100,29,5,3,1,0,0,0,0,0,0,DAUGHERITY W,2014,SUMMER,3.6315789473684212
CSCE,121,200,16,2,0,0,1,2,0,0,3,0,WELCH J,2014,FALL,3.68421052631579
CSCE,121,501,13,7,2,0,2,0,0,0,5,0,DAUGHERITY W,2014,FALL,3.20833333333333
CSCE,121,502,7,9,9,0,2,0,0,0,3,0,DAUGHERITY W,2014,FALL,2.7037037037037
CSCE,121,503,7,10,4,1,0,1,0,0,1,0,DAUGHERITY W,2014,FALL,3.04545454545455
CSCE,121,504,6,10,5,1,0,0,0,0,1,0,DAUGHERITY W,2014,FALL,2.95454545454545
CSCE,121,505,4,13,1,1,1,1,0,0,2,0,DAUGHERITY W,2014,FALL,2.9
CSCE,121,506,7,10,6,1,0,0,0,0,4,0,DAUGHERITY W,2014,FALL,2.95833333333333
CSCE,121,507,16,10,0,1,1,0,0,0,1,0,DAUGHERITY W,2014,FALL,3.39285714285714
CSCE,121,508,12,10,4,1,0,0,0,0,2,0,DAUGHERITY W,2014,FALL,3.22222222222222
CSCE,121,509,12,12,1,0,2,0,0,0,2,0,DAUGHERITY W,2014,FALL,3.18518518518519
CSCE,121,510,3,9,7,0,3,0,0,0,6,0,DAUGHERITY W,2014,FALL,2.40909090909091
CSCE,121,511,15,2,3,2,0,0,0,0,1,0,DAUGHERITY W,2014,FALL,3.36363636363636
CSCE,121,512,12,7,1,0,0,0,0,0,1,0,DAUGHERITY W,2014,FALL,3.55
CSCE,121,513,7,5,3,1,2,0,0,0,3,0,DAUGHERITY W,2014,FALL,2.77777777777778
CSCE,121,200,10,2,1,0,0,1,0,0,1,0,KEYSER J,2015,SPRING,3.69230769230769
CSCE,121,501,6,9,6,0,1,0,0,0,0,0,DAUGHERITY W,2015,SPRING,2.86363636363636
CSCE,121,502,9,9,3,1,2,0,0,0,0,0,DAUGHERITY W,2015,SPRING,2.91666666666667
CSCE,121,503,6,12,3,3,0,0,0,0,0,0,DAUGHERITY W,2015,SPRING,2.875
CSCE,121,504,11,8,3,0,1,0,0,0,2,0,DAUGHERITY W,2015,SPRING,3.21739130434783
CSCE,121,505,6,11,5,3,0,0,0,0,2,0,DAUGHERITY W,2015,SPRING,2.8
CSCE,121,506,8,9,2,0,1,0,0,0,1,0,DAUGHERITY W,2015,SPRING,3.15
CSCE,121,507,5,11,1,1,1,0,0,0,1,0,DAUGHERITY W,2015,SPRING,2.94736842105263
CSCE,121,508,3,6,8,1,0,0,0,0,0,0,DAUGHERITY W,2015,SPRING,2.61111111111111
CSCE,121,509,0,4,6,5,2,0,0,0,6,0,MOORE J,2015,SPRING,1.70588235294118
CSCE,121,510,4,7,1,1,2,0,0,0,5,0,MOORE J,2015,SPRING,2.66666666666667
CSCE,121,511,3,3,4,2,2,0,0,0,4,0,MOORE J,2015,SPRING,2.21428571428571
CSCE,121,512,5,4,2,1,2,0,0,0,8,0,MOORE J,2015,SPRING,2.64285714285714
CSCE,121,100,7,10,5,1,1,1,0,0,3,0,DAUGHERITY W,2015,SUMMER,2.875
CSCE,121,101,7,12,5,2,1,0,0,0,0,0,DAUGHERITY W,2015,SUMMER,2.81481481481481
CSCE,121,200,17,4,2,0,0,0,0,0,2,0,WELCH J,2015,FALL,3.65217391304348
CSCE,121,217,6,1,0,0,0,0,0,0,0,0,DAUGHERITY W,2015,FALL,3.85714285714286
CSCE,121,501,4,6,10,1,0,0,0,0,0,0,DAUGHERITY W,2015,FALL,2.61904761904762
CSCE,121,502,6,7,4,1,1,0,0,0,1,0,DAUGHERITY W,2015,FALL,2.84210526315789
CSCE,121,503,10,5,2,0,0,0,0,0,3,0,MOORE J,2015,FALL,3.47058823529412
CSCE,121,504,6,6,4,4,0,0,0,0,1,0,MOORE J,2015,FALL,2.7
CSCE,121,505,9,8,5,0,1,0,0,0,5,0,MOORE J,2015,FALL,3.04347826086957
CSCE,121,506,11,9,4,0,0,0,0,0,5,0,MOORE J,2015,FALL,3.29166666666667
CSCE,121,507,9,9,8,0,0,0,0,0,1,0,DAUGHERITY W,2015,FALL,3.03846153846154
CSCE,121,508,4,10,5,2,0,0,0,0,2,0,DAUGHERITY W,2015,FALL,2.76190476190476
CSCE,121,509,11,6,3,1,2,0,0,0,0,0,DAUGHERITY W,2015,FALL,3
CSCE,121,510,6,13,5,0,2,0,0,0,3,0,MOORE J,2015,FALL,2.80769230769231
CSCE,121,511,5,11,3,1,1,0,0,0,5,0,MOORE J,2015,FALL,2.85714285714286
CSCE,121,512,6,8,5,0,1,0,0,0,2,0,MOORE J,2015,FALL,2.9
CSCE,121,513,5,5,5,0,0,0,0,0,3,0,MOORE J,2015,FALL,3
CSCE,121,514,4,9,4,0,1,0,0,0,1,0,DAUGHERITY W,2015,FALL,2.83333333333333
CSCE,121,515,6,17,8,0,0,0,0,0,1,0,DAUGHERITY W,2015,FALL,2.93548387096774
CSCE,121,516,3,9,5,1,1,0,0,0,3,0,DAUGHERITY W,2015,FALL,2.63157894736842
CSCE,121,517,10,15,3,0,0,0,0,0,3,0,DAUGHERITY W,2015,FALL,3.25
CSCE,121,518,5,14,7,1,4,0,0,0,1,0,DAUGHERITY W,2015,FALL,2.48387096774194
CSCE,121,519,4,9,7,6,1,0,0,0,3,0,DAUGHERITY W,2015,FALL,2.33333333333333
CSCE,121,520,4,6,4,2,1,0,0,0,2,0,MOORE J,2015,FALL,2.58823529411765
CSCE,121,521,7,4,2,4,2,0,0,0,0,0,MOORE J,2015,FALL,2.52631578947368
CSCE,121,522,3,8,3,1,0,0,0,0,2,0,MOORE J,2015,FALL,2.86666666666667
CSCE,121,202,5,1,1,0,0,0,0,0,0,0,DAUGHERITY W,2016,SPRING,3.57142857142857
CSCE,121,501,8,12,2,1,0,0,0,0,2,0,DAUGHERITY W,2016,SPRING,3.17391304347826
CSCE,121,502,5,8,6,1,0,0,0,0,1,0,DAUGHERITY W,2016,SPRING,2.85
CSCE,121,503,3,11,4,0,4,0,0,0,0,0,DAUGHERITY W,2016,SPRING,2.40909090909091
CSCE,121,504,7,8,5,2,0,0,0,0,0,0,DAUGHERITY W,2016,SPRING,2.90909090909091
CSCE,121,505,4,13,5,2,2,0,0,0,1,0,DAUGHERITY W,2016,SPRING,2.57692307692308
CSCE,121,506,5,7,11,0,2,0,0,0,3,0,DAUGHERITY W,2016,SPRING,2.52
CSCE,121,507,3,7,4,4,0,0,0,0,4,0,DAUGHERITY W,2016,SPRING,2.5
CSCE,121,508,11,5,4,0,1,0,0,0,0,0,DAUGHERITY W,2016,SPRING,3.19047619047619
CSCE,121,509,21,27,12,14,7,0,0,0,16,0,MOORE J,2016,SPRING,2.50617283950617
CSCE,121,513,19,28,15,4,6,0,0,0,16,0,MOORE J,2016,SPRING,2.69444444444444
CSCE,121,101,8,10,7,2,0,1,0,0,0,0,DAUGHERITY W,2016,SUMMER,2.88888888888889
CSCE,121,700,18,12,4,5,9,1,0,0,6,0,MOORE J,2016,SUMMER,2.52083333333333
CSCE,121,200,20,4,1,0,0,0,0,0,0,0,WELCH J,2016,FALL,3.76
CSCE,121,501,10,3,3,0,1,0,0,0,11,0,MOORE J,2016,FALL,3.23529411764706
CSCE,121,502,7,6,1,0,1,0,0,0,7,0,MOORE J,2016,FALL,3.2
CSCE,121,503,9,7,3,2,1,0,0,0,6,0,MOORE J,2016,FALL,2.95454545454545
CSCE,121,504,5,5,0,1,3,0,0,0,8,0,MOORE J,2016,FALL,2.57142857142857
CSCE,121,505,7,12,5,2,0,0,0,0,2,0,DAUGHERITY W,2016,FALL,2.92307692307692
CSCE,121,506,2,10,8,2,0,0,0,0,2,0,DAUGHERITY W,2016,FALL,2.54545454545455
CSCE,121,507,7,9,4,1,0,0,0,0,1,0,DAUGHERITY W,2016,FALL,3.04761904761905
CSCE,121,508,2,11,3,0,0,0,0,0,1,0,DAUGHERITY W,2016,FALL,2.9375
CSCE,121,509,4,6,5,1,3,0,0,0,5,0,QUINN M,2016,FALL,2.36842105263158
CSCE,121,510,9,11,4,0,1,0,0,0,1,0,QUINN M,2016,FALL,3.08
CSCE,121,511,9,3,2,1,0,0,0,0,6,0,QUINN M,2016,FALL,3.33333333333333
CSCE,121,512,3,7,5,2,0,0,0,0,4,0,QUINN M,2016,FALL,2.64705882352941
CSCE,121,513,26,26,12,3,3,0,0,0,15,0,MOORE J,2016,FALL,2.98571428571429
CSCE,121,517,28,25,15,2,6,0,0,0,13,0,SOTO C,2016,FALL,2.88157894736842
CSCE,121,521,9,13,6,1,1,0,0,0,1,0,DAUGHERITY W,2016,FALL,2.93333333333333
CSCE,121,522,1,7,9,0,1,0,0,0,2,0,DAUGHERITY W,2016,FALL,2.38888888888889
CSCE,121,501,9,6,5,1,2,0,0,0,3,0,NOWAK M,2017,SPRING,2.82608695652174
CSCE,121,502,4,8,5,0,3,0,0,0,7,0,NOWAK M,2017,SPRING,2.5
CSCE,121,503,6,2,3,4,2,0,0,0,3,0,NOWAK M,2017,SPRING,2.35294117647059
CSCE,121,504,5,5,4,4,1,0,0,0,2,0,NOWAK M,2017,SPRING,2.47368421052632
CSCE,121,505,13,15,5,0,4,0,0,0,5,0,MOORE J,2017,SPRING,2.89189189189189
CSCE,121,509,10,9,5,0,1,0,0,0,0,0,MOORE J,2017,SPRING,3.08
CSCE,121,510,9,5,3,2,1,0,0,0,4,0,MOORE J,2017,SPRING,2.95
CSCE,121,511,6,11,2,1,0,0,0,0,1,0,MOORE J,2017,SPRING,3.1
CSCE,121,512,9,7,2,1,0,0,0,0,2,0,MOORE J,2017,SPRING,3.26315789473684
CSCE,121,513,13,7,5,1,1,0,0,0,1,0,DAUGHERITY W,2017,SPRING,3.11111111111111
CSCE,121,514,7,14,4,1,0,0,0,0,1,0,DAUGHERITY W,2017,SPRING,3.03846153846154
CSCE,121,515,8,3,8,1,0,0,0,0,0,0,DAUGHERITY W,2017,SPRING,2.9
CSCE,121,516,3,10,4,1,1,0,0,0,1,0,DAUGHERITY W,2017,SPRING,2.68421052631579
CSCE,121,517,11,5,5,0,0,0,0,0,6,0,QUINN M,2017,SPRING,3.28571428571429
CSCE,121,518,15,8,2,0,0,0,0,0,2,0,QUINN M,2017,SPRING,3.52
CSCE,121,519,9,8,1,1,0,0,0,0,3,0,QUINN M,2017,SPRING,3.31578947368421
CSCE,121,101,13,7,7,1,1,1,0,0,3,0,DAUGHERITY W,2017,SUMMER,3.03448275862069
CSCE,121,700,13,25,9,4,5,0,0,0,12,0,MOORE J,2017,SUMMER,2.66071428571429
CSCE,121,200,22,0,2,0,0,1,0,0,2,0,WELCH J,2017,FALL,3.83333333333333
CSCE,121,501,11,6,2,2,1,0,0,0,5,0,MOORE J,2017,FALL,3.09090909090909
CSCE,121,502,13,4,4,3,1,0,0,0,2,0,MOORE J,2017,FALL,3
CSCE,121,503,7,5,4,3,0,0,0,0,3,0,MOORE J,2017,FALL,2.84210526315789
CSCE,121,504,9,8,4,0,0,0,0,0,1,0,MOORE J,2017,FALL,3.23809523809524
CSCE,121,505,7,6,5,2,1,0,0,0,6,0,MOORE J,2017,FALL,2.76190476190476
CSCE,121,506,7,5,2,3,2,0,0,0,4,0,MOORE J,2017,FALL,2.63157894736842
CSCE,121,507,8,7,4,3,1,0,0,0,0,0,MOORE J,2017,FALL,2.78260869565217
CSCE,121,508,8,6,2,2,1,0,0,0,3,0,MOORE J,2017,FALL,2.94736842105263
CSCE,121,509,6,7,3,0,0,0,0,0,5,0,DANG D,2017,FALL,3.1875
CSCE,121,510,12,7,1,0,0,0,0,0,1,0,DANG D,2017,FALL,3.55
CSCE,121,511,8,6,4,1,1,0,0,0,1,0,DANG D,2017,FALL,2.95
CSCE,121,512,8,7,2,3,1,0,0,0,1,0,DANG D,2017,FALL,2.85714285714286
CSCE,121,513,9,11,5,2,0,0,0,0,1,0,DAUGHERITY W,2017,FALL,3
CSCE,121,514,7,11,6,0,0,0,0,0,0,0,DAUGHERITY W,2017,FALL,3.04166666666667
CSCE,121,515,12,7,1,2,0,0,0,0,0,0,DAUGHERITY W,2017,FALL,3.31818181818182
CSCE,121,516,4,11,5,1,0,0,0,0,0,0,DAUGHERITY W,2017,FALL,2.85714285714286
CSCE,121,517,9,14,4,0,0,0,0,0,2,0,DAUGHERITY W,2017,FALL,3.18518518518519
CSCE,121,518,7,13,2,3,0,0,0,0,0,0,DAUGHERITY W,2017,FALL,2.96
CSCE,121,519,6,10,3,1,1,0,0,0,1,0,DAUGHERITY W,2017,FALL,2.9047619047619
CSCE,121,520,8,11,1,1,0,0,0,0,0,0,DAUGHERITY W,2017,FALL,3.23809523809524
CSCE,121,525,6,11,4,2,1,0,0,0,4,0,NOWAK M,2017,FALL,2.79166666666667
CSCE,121,526,2,10,4,1,0,0,0,0,6,0,NOWAK M,2017,FALL,2.76470588235294
CSCE,121,527,4,8,3,2,0,0,0,0,3,0,NOWAK M,2017,FALL,2.82352941176471
CSCE,121,528,3,5,9,0,0,0,0,0,6,0,NOWAK M,2017,FALL,2.64705882352941
CSCE,121,700,15,8,9,8,0,0,0,0,8,0,QUINN M,2017,FALL,2.75
CSCE,121,501,5,5,2,2,5,0,0,0,8,0,SHELL D,2018,SPRING,2.15789473684211
CSCE,121,502,1,3,2,0,1,1,0,0,12,0,SHELL D,2018,SPRING,2.42857142857143
CSCE,121,503,4,10,1,1,1,0,0,0,8,0,SHELL D,2018,SPRING,2.88235294117647
CSCE,121,504,2,8,2,1,1,0,0,0,9,0,SHELL D,2018,SPRING,2.64285714285714
CSCE,121,505,2,5,0,2,3,0,0,0,9,0,SHELL D,2018,SPRING,2.08333333333333
CSCE,121,506,12,4,0,0,0,0,0,0,5,0,SHELL D,2018,SPRING,3.75
CSCE,121,507,1,6,5,2,0,1,0,0,11,0,SHELL D,2018,SPRING,2.42857142857143
CSCE,121,508,6,12,2,1,0,0,0,0,7,0,SHELL D,2018,SPRING,3.0952380952381
CSCE,121,509,9,4,4,0,2,0,0,0,3,0,NOWAK M,2018,SPRING,2.94736842105263
CSCE,121,510,6,7,4,3,1,0,0,0,6,0,NOWAK M,2018,SPRING,2.66666666666667
CSCE,121,511,5,4,9,0,0,0,0,0,3,0,NOWAK M,2018,SPRING,2.77777777777778
CSCE,121,512,7,6,8,1,0,0,0,0,5,0,NOWAK M,2018,SPRING,2.86363636363636
CSCE,121,513,7,5,2,1,2,0,0,0,5,0,MOORE J,2018,SPRING,2.82352941176471
CSCE,121,514,9,2,7,1,3,0,0,0,5,0,MOORE J,2018,SPRING,2.59090909090909
CSCE,121,515,15,5,1,1,0,0,0,0,4,0,MOORE J,2018,SPRING,3.54545454545455
CSCE,121,516,3,7,4,1,1,0,0,0,6,0,MOORE J,2018,SPRING,2.625
CSCE,121,517,6,9,3,3,1,0,0,0,6,0,MOORE J,2018,SPRING,2.72727272727273
CSCE,121,518,5,4,2,3,0,0,0,0,7,0,MOORE J,2018,SPRING,2.78571428571429
CSCE,121,519,7,4,6,1,0,0,0,0,5,0,MOORE J,2018,SPRING,2.94444444444444
CSCE,121,520,7,5,3,2,1,0,0,0,6,0,MOORE J,2018,SPRING,2.83333333333333
CSCE,121,700,19,7,9,9,6,1,0,0,7,0,MOORE J,2018,SUMMER,2.48
CSCE,121,501,13,6,8,0,0,0,0,0,1,0,LEYK T,2018,FALL,3.18518518518519
CSCE,121,502,9,10,6,0,0,0,0,0,2,0,LEYK T,2018,FALL,3.12
